id,text,user,created,display_text_start,display_text_end
1111815430455189504,Everyone : why don’t you smile?            Me : 🙂 i am?... https://t.co/cv9nYgGeAb,naomiosaka,2019-03-30 02:20:29+00:00,0,58
1109201464977698816,"Tough match today, silver lining is somehow got a key to the city? Miami I love you but wyd??? 😂😂😂 https://t.co/aDTeYOdCSN",naomiosaka,2019-03-22 21:13:31+00:00,0,98
1108748403163496454,Honored to be featured in the April issue of @voguemagazine thank you to the great team at vogue for everything ☺️ https://t.co/2mMYFWCHSK https://t.co/oBnUVde4J9,naomiosaka,2019-03-21 15:13:13+00:00,0,138
1108442208225628161,"Okay but from being a kid going to watch @MiamiOpen to getting a mural painted here...I’m forever grateful for moments like this, thank you. https://t.co/4HO6urfbMS",naomiosaka,2019-03-20 18:56:30+00:00,0,140
1108396587133403136,I feel like this really captures my essence lol #NewProfilePic https://t.co/hzxilYYWi3,naomiosaka,2019-03-20 15:55:14+00:00,0,62
1107741102583541760,People tell me I have the voice of an angel 😇🎶 lol https://t.co/0EJ418sEbz,naomiosaka,2019-03-18 20:30:34+00:00,0,50
1107245513982857217,"Me : orders room service

Me : gets out of bed doesn’t care about appearance, opens the door

Person : I love you and I’m a huge fan

Me : https://t.co/Qr90XXKk8v",naomiosaka,2019-03-17 11:41:16+00:00,0,138
1107008460632264705,This is what I mean when I say I enjoy long strolls on the beach 😂 lol https://t.co/2sKsLxcdrc,naomiosaka,2019-03-16 19:59:18+00:00,0,70
1106418290342223872,Tell me why I was just listening to something and I literally tried to open my eyes wider to hear better...make it make sense please 💀😩,naomiosaka,2019-03-15 04:54:11+00:00,0,135
1106417550806708224,@StefTsitsipas 💀😂 it’s time to fight. If I see you in Miami you better square up 😤👊👊👊,naomiosaka,2019-03-15 04:51:15+00:00,15,85
1106251653336817665,People with great personalities &gt;&gt;&gt;&gt;&gt;&gt;,naomiosaka,2019-03-14 17:52:01+00:00,0,56
1104962333606989824,Excited to have my second commemorative Nissin limited edition cup 🥰🙌. #v2 #hungrytowin @cupnoodle_jp https://t.co/MZefEV8fHG,naomiosaka,2019-03-11 04:28:44+00:00,0,101
1104041462285590528,I’m going to start a earring collection. https://t.co/Vmnjraiqxc,naomiosaka,2019-03-08 15:29:31+00:00,0,40
1103886991509217281,Super honored to be on cover of @ESPN The Magazine’s World Fame 100 Issue. Thanks to everyone involved in this fun shoot! https://t.co/8LI6afa7vC,naomiosaka,2019-03-08 05:15:42+00:00,0,121
1103717042161475584,Honored to be selected as a Barbie Role Model to help inspire the next generation of girls 🙏❤️ @Barbie #Barbie60 #YouCanBeAnything #barbie https://t.co/5LBZMsNXqJ,naomiosaka,2019-03-07 18:00:23+00:00,0,138
1103093164464726016,Some thoughts I had these past few days after seeing recent interactions between people and after interacting with certain people ❤️. https://t.co/lDfv9fRBEG,naomiosaka,2019-03-06 00:41:19+00:00,0,133
1103068408164184064,When I say I love you guys from the bottom of my heart 😭❤️ https://t.co/FUmsdxe5ld,naomiosaka,2019-03-05 23:02:57+00:00,0,58
1103037664809250817,#kidsthesedays #theygrowupsofast #wheredidthetimego #smallfoeonthecomeup @FTiafoe 💀😂 https://t.co/PHqdJvIfan,naomiosaka,2019-03-05 21:00:47+00:00,0,84
1100951649953202183,Had a great dinner with the team ❤️ also taking this moment to thank Jermaine for joining us and coming on board lol 😊🙌 https://t.co/OBpl5R7L2j,naomiosaka,2019-02-28 02:51:42+00:00,0,119
1100763286587494405,Didn’t you see the mirror on the floor 😉? https://t.co/IV5YSsRra6,naomiosaka,2019-02-27 14:23:13+00:00,0,41
1100501554086535169,"I’m so excited to watch this, you guys have no idea 😆🙌❤️ https://t.co/fJs4xKuyer",naomiosaka,2019-02-26 21:03:11+00:00,0,56
1100032160818450432,I have so many thoughts right now but Twitter character limit is not letting me type to my full potential lol,naomiosaka,2019-02-25 13:57:59+00:00,0,109
1100031557367140353,Everyone is so different from each other and that’s what makes it interesting. Imagine how boring life would be if everyone was the same 😟.,naomiosaka,2019-02-25 13:55:35+00:00,0,139
1099305462607036416,Can someone tell me what breed this dog is? https://t.co/NljWaYq9yL,naomiosaka,2019-02-23 13:50:21+00:00,0,43
1097796209778061313,@DjokerNole thank you 😊🙏 congratulations to you too!,naomiosaka,2019-02-19 09:53:07+00:00,12,52
1097581344513757186,I dunno about you guys but I’m 99% sure the answer is A : Heidi Tokyo. https://t.co/giWzYO4DyW,naomiosaka,2019-02-18 19:39:19+00:00,0,70
1097071078084628480,"@StefTsitsipas well Mr.Tsitsipas sometimes you gotta speak it into existence. You don’t have to thank me, you’re welcome 😂",naomiosaka,2019-02-17 09:51:42+00:00,15,122
1096783887622123521,.   @StefTsitsipas walking on court for a grand slam final with this in his mouth so he could have some good quality footage for his vlog 👍 https://t.co/6l0G1elBkD,naomiosaka,2019-02-16 14:50:30+00:00,0,139
1096783399983955969,Lmao I did post it but it was so severely unfunny that you guys chose to ignore its existence hahahahhahaha 😫😂 https://t.co/EH3mIFKm1H,naomiosaka,2019-02-16 14:48:34+00:00,0,110
1096782760944041984,💀🏃🏽‍♀️💨 I’m leaving Twitter for today. Goodnight lol,naomiosaka,2019-02-16 14:46:02+00:00,0,52
1096775943220355072,I have this tweet saved and it’s so funny but I feel like only tennis people would get it 😫😂 + it’s @ someone and I don’t have the guts lol,naomiosaka,2019-02-16 14:18:56+00:00,0,139
1096469282962194433,Happy Valentine’s Day. Lol I forgot what day it was my bad 😅😖❤️ https://t.co/IMjqNSEIcq,naomiosaka,2019-02-15 18:00:23+00:00,0,63
1095064722293096448,"Hey everyone, I will no longer be working together with Sascha. I thank him for his work and wish him all the best in the future.",naomiosaka,2019-02-11 20:59:09+00:00,0,129
1093968840193654784,Mood all day when this FL humidity is really messing with my hair 🙃 https://t.co/KjHP3MtRXC,naomiosaka,2019-02-08 20:24:31+00:00,0,67
1092415601228869632,I think Spider-Man : Into the spider-verse is one of the best movies of recent times. I’ve never been so happy throughout a entire movie 😂,naomiosaka,2019-02-04 13:32:30+00:00,0,138
1091378418384551940,I can’t tell if my voice is low or high pitched.,naomiosaka,2019-02-01 16:51:06+00:00,0,48
1090643266188570626,Big thank you to @GMA and @RobinRoberts for a fun morning ❤️ https://t.co/gWTlc7CXWC,naomiosaka,2019-01-30 16:09:52+00:00,0,84
1089638222357946370,Wouldn’t have been able to do it without everyone. Love you guys ❤️❤️❤️ https://t.co/qxdbctduUe,naomiosaka,2019-01-27 21:36:11+00:00,0,71
1083976449311236101,Thought I was tall until I saw this picture 😖😂 https://t.co/rbaIzBovcG,naomiosaka,2019-01-12 06:38:19+00:00,0,46
1083919734305738752,So happy to be partnered with @FlyANA_official ✈️😖❤️ https://t.co/dJ4mBV5hEi,naomiosaka,2019-01-12 02:52:57+00:00,0,52
1083462087475511296,So honored to appear on the cover of @TIME . Thank you everyone and I hope you enjoy the story. https://t.co/HPj6kyRRIY,naomiosaka,2019-01-10 20:34:26+00:00,0,95
1081856724321984512,"Why is it cold in Melbourne? I didn’t bring any jackets, I’m in trouble 😟",naomiosaka,2019-01-06 10:15:17+00:00,0,73
1081435535929880576,Thank you @BrisbaneTennis for a great week regardless ❤️ last time I was here I was a qualifier. I feel pretty good about the improvement. https://t.co/A64fU4QCLY,naomiosaka,2019-01-05 06:21:38+00:00,0,138
1081433522240274432,Had the worst attitude on court today.Sorry to everyone that watched.I keep telling myself to be more mature but seems it’ll take a while.,naomiosaka,2019-01-05 06:13:38+00:00,0,138
1080084722099707904,"It’s that time again.Reflecting on the past but looking forward to the future, Happy new year 🎊 又このシーズンがやってきました。過去を踏まえて未来を見つめる。あけましておめでとう！ https://t.co/yiU4JV04Ie",naomiosaka,2019-01-01 12:53:59+00:00,0,138
1078560700962725889,皆もみましただけど / everyone already saw this but 🤗 https://t.co/NXxgH5sE46,naomiosaka,2018-12-28 07:58:04+00:00,0,43
1074742825714180103,What’s one lyric from any song that you can relate to on a daily basis?,naomiosaka,2018-12-17 19:07:12+00:00,0,71
1073657795826860032,Kinda late to the party but hey 👋😂 thanks for making me one of @Google top trending athletes for 2018. #YearInSearch https://t.co/kWTLHGH8L6,naomiosaka,2018-12-14 19:15:40+00:00,0,116
1070844442100133889,I’m currently being terrorized by a mosquito.,naomiosaka,2018-12-07 00:56:24+00:00,0,45
1069677796228784129,Sometimes I get tired of talking so I just trail off and leave the person hanging. Sorry but I don’t wanna open my mouth anymore lol,naomiosaka,2018-12-03 19:40:34+00:00,0,132
1069221184686960642,Today is my dad’s birthday. I want to thank him for being the most positive influence in my life. Hopefully it’ll rub off on me one day 😂❤️ https://t.co/jx2vqIluOA,naomiosaka,2018-12-02 13:26:10+00:00,0,139
1067425886465482753,Don’t let this distract you from the fact that we lost 4-0 lol 😂 https://t.co/597t33i1tx,naomiosaka,2018-11-27 14:32:17+00:00,0,64
1067066021696155648,So when is a Heir Apparent movie gonna happen? Are we really gonna act like this isn’t one of the best VR worlds to ever hit the shelves 🙃? https://t.co/3EgdpqM5ek,naomiosaka,2018-11-26 14:42:19+00:00,0,139
1066693413892804614,Finally got to be a part of the legendary selfie 🤳😩👋 https://t.co/3e0fMGb6vu,naomiosaka,2018-11-25 14:01:42+00:00,0,52
1064844581903060993,So happy to become a new brand ambassador for Shiseido ❤️ https://t.co/0QVl34kBaS,naomiosaka,2018-11-20 11:35:06+00:00,0,57
1057331997654212608,"Nothing is more dramatic then blasting Neyo’s, “So sick”, while you’re in the shower.",naomiosaka,2018-10-30 18:02:47+00:00,0,85
1057073280916451328,So as I’m leaving Singapore I wanna say thanks to these two 😂❤️ thanks for the letters and memes everyday lol @jacqqql @gracie_lohiee https://t.co/kcECiSsNPF,naomiosaka,2018-10-30 00:54:44+00:00,0,133
1055803665619927040,"Thank you Singapore, didn’t want it to end like this but I’m still really proud of how I did here ❤️ see ya. https://t.co/4RYDVDU9SA",naomiosaka,2018-10-26 12:49:44+00:00,0,108
1055137181021351941,"Actual mood. Tried my hardest today, couldn’t win but I learned a lot 😭 https://t.co/mvrcPHh9CD",naomiosaka,2018-10-24 16:41:22+00:00,0,71
1054395375828647937,Seriously thanks to everyone that supported during the match today. I dunno what I did to deserve you guys but I hope one day I’m worthy 😭❤️,naomiosaka,2018-10-22 15:33:41+00:00,0,140
1053818304404639744,"You know what’s weird? We give really good advice to other people, but rarely use that same advice when the same problem applies to us lol.",naomiosaka,2018-10-21 01:20:37+00:00,0,139
1053172308645302273,So honored and excited to be on the cover of @GQJAPAN one of the best shoots I’ve ever done ❤️❤️❤️ #gqjapan https://t.co/VrauumRpdh,naomiosaka,2018-10-19 06:33:40+00:00,0,107
1052807030518370304,"@michaelb4jordan @TheEllenShow LOL what is going on 💀😂??? Thanks for the bday wishes, If you’re serious I would totally want to go 🤗🙏",naomiosaka,2018-10-18 06:22:10+00:00,31,133
1051452799702224896,Omg now I’m having all these theory’s/questions popping up in my brain. I need to sleep 😴 goodnighttttt,naomiosaka,2018-10-14 12:40:57+00:00,0,103
1051452137215946752,"Ok then I started to wonder- if I experienced exactly everything someone else has, would I still act like me or would I now act like them?",naomiosaka,2018-10-14 12:38:19+00:00,0,138
1051450456679972866,"Nothing happened lol 😂 I was thinking, I can never truly judge someone because I will never experience their life the way they have. https://t.co/HtGdGtRnzG",naomiosaka,2018-10-14 12:31:38+00:00,0,132
1051445334319099909,"Everyone is different, that’s what makes life interesting. We all have our own backgrounds and stories. Individual things that make us, us.",naomiosaka,2018-10-14 12:11:17+00:00,0,139
1049669835959885825,"Just heard about the earthquake in Haiti. Sending all my love, thoughts and wishes 🇭🇹❤️",naomiosaka,2018-10-09 14:36:05+00:00,0,87
1048727503655882752,"Thank you Beijing ❤️ this tournament has been full of ups and downs, but I’m glad to have experienced it all. Love you, see you next year 🤗 https://t.co/FAVo5EoitC",naomiosaka,2018-10-07 00:11:35+00:00,0,139
1047064277474037760,AHHHHHHHHH omg 😱❤️❤️❤️❤️ I’ve never been so excited 😆!!! https://t.co/TxENHppSmx,naomiosaka,2018-10-02 10:02:31+00:00,0,56
1044756216403001344,So I finally ate green tea ice cream haha. You can stop tagging me in your ice cream pics now lol 💀😩😂,naomiosaka,2018-09-26 01:11:07+00:00,0,101
1043774434782339075,"Still a good week, thanks for the support ❤️ ありがとう https://t.co/z7SwIBt9Gl",naomiosaka,2018-09-23 08:09:52+00:00,0,50
1043422264090226688,"Also, I was on the Steve Harvey show ❤️🙏😱 https://t.co/w3WW7dQibR",naomiosaka,2018-09-22 08:50:28+00:00,0,41
1043073647210942466,"Truth. No lie, now I’m scared to wear a ponytail. https://t.co/0TfxYnJXLY",naomiosaka,2018-09-21 09:45:11+00:00,0,49
1040941541953433600,"Went to watch sumo for the first time in person with my dad, met Hakuhō who was the coolest...turned into a pretty cool evening 👍 https://t.co/g1DAxvFnXF",naomiosaka,2018-09-15 12:32:58+00:00,0,129
1040477307561861120,"Once I ordered room service everyday and the delivery person was always the same, so one day they asked, “do you... ever come out?” LOL 😂",naomiosaka,2018-09-14 05:48:15+00:00,0,137
1040165143013814272,I always knew this would come back to haunt me. I just never knew when 😢 https://t.co/DwWWvnvGMw,naomiosaka,2018-09-13 09:07:50+00:00,0,72
1039972900839686144,Ok. It’s time for me to leave this planet. Embarrassment level has reached critical stage #liftoff 🚀🚀🚀 https://t.co/NWqQILePVs,naomiosaka,2018-09-12 20:23:55+00:00,0,102
1039157875921301504,"Thank you to @TODAYshow for having me on this morning, also thank you for going so kind Savannah and Hoda ❤️ https://t.co/3FmCjtwfzg",naomiosaka,2018-09-10 14:25:18+00:00,0,108
1038930472406056960,Taking a few 📸 w/trophy. Thank you @COMMEGARCONS and @DSMNY for the amazing dress and to @adrianjoffe and Rei Kawakubo for the support ❤️ https://t.co/VwEAPGp4TF,naomiosaka,2018-09-09 23:21:41+00:00,0,137
1038870910260920320,"So there’s been a lot going on but I just want to say, I was grateful to have the opportunity to play on that stage yesterday. Thank you ❤️ https://t.co/utiEKJF8NN",naomiosaka,2018-09-09 19:25:00+00:00,0,139
1038057559947706370,"この度の台風、地震災害に対し
心よりお見舞い申し上げます。
頑張って下さい。
皆様の一日も早いご再建をお祈りいたします。",naomiosaka,2018-09-07 13:33:03+00:00,0,60
1036748569120858112,Last post of the day- thank you everyone 😭❤️ ありがとうございます @usopen https://t.co/LSrHkxa3SC,naomiosaka,2018-09-03 22:51:35+00:00,0,63
1036743589294944258,Another thing that happened today that had us all 😂😂😂 https://t.co/iCLejCF5Te,naomiosaka,2018-09-03 22:31:48+00:00,0,53
1033841014853828609,"When I was a kid I used to come to Kids Day, so to be in the position I am now I’m so grateful 😭❤️ Thank you @adidastennis #heretocreate https://t.co/aYHpWTUZzK",naomiosaka,2018-08-26 22:18:00+00:00,0,136
1033740696782622720,So excited to be the new brand ambassador for @CitizenWatchUS #citizen #citizenwatch #ecodrive #betterstartsnow https://t.co/jzMxagOI51,naomiosaka,2018-08-26 15:39:22+00:00,0,111
1032392513573793793,I used to run around here when I was little 😭 https://t.co/aKmxD7tAXd,naomiosaka,2018-08-22 22:22:10+00:00,0,45
1023314923814903808,Making my @WorldTeamTennis debut tonight with the @WashKastles. watch us on https://t.co/OmhRh7rI6s right now! #wttsummer #refusetolose,naomiosaka,2018-07-28 21:11:04+00:00,0,135
1022207820480106497,"While I was doing this all I could think was, six seven eight-triple nine-eight two one two 😩 https://t.co/0iCmsl9wYG",naomiosaka,2018-07-25 19:51:50+00:00,0,93
1020631182864797698,So excited to play @worldteamtennis for the @washkastles on July 28th. I hope you come to Kastles Stadium at the Smith Center to watch 🤗,naomiosaka,2018-07-21 11:26:51+00:00,0,136
1018974558609690624,Hard court season lets gooooooo #bestseason #myfav #hardcourtbestcourt 🎾❤️ https://t.co/AR3XPDor45,naomiosaka,2018-07-16 21:44:01+00:00,0,74
1017520582345281536,#whatthefluffchallenge I’m not sure what reaction I was expecting but this wasn’t it 😩🙄😂 https://t.co/ryooRCsY8Y,naomiosaka,2018-07-12 21:26:26+00:00,0,88
1013810780377100289,Adidas x Palace 🎾💨🌱 #HereToCreate @adidastennis @PALACELONDON https://t.co/ltUx6N9DqN,naomiosaka,2018-07-02 15:45:00+00:00,0,61
1013077042039017473,Three musketeers reunited again but without the big sis ☹️ https://t.co/KZ4Iz4tldl,naomiosaka,2018-06-30 15:09:23+00:00,0,58
1012439040623349761,Today.     #womenthatachieve #wta @WTA #sacai https://t.co/euO9ctLqBt,naomiosaka,2018-06-28 20:54:12+00:00,0,45
1011282260115492865,If you squint real hard you’ll see me 👍 #wimbledon https://t.co/lvDCkw2Cj8,naomiosaka,2018-06-25 16:17:34+00:00,0,50
1004817152975736833,Someone just told me I showed more emotion acing Federer in exhibition match than playing Indian Wells hahahahahaha 💀😩😂,naomiosaka,2018-06-07 20:07:32+00:00,0,119
1000629547019194368,Since it’s that time #Throwback to French 2016 when everyone was attempting the wave 🌊😂👍 https://t.co/DUmU34cOGt,naomiosaka,2018-05-27 06:47:29+00:00,0,88
999400998111244289,This happened 2-3 weeks ago. I’m posting it now because my feed doesn’t make sense anyways  😊👍 #smart https://t.co/5l3527DA9a,naomiosaka,2018-05-23 21:25:40+00:00,0,101
998982619642646529,Is it just me that really loves turbulence? It’s like a unexpected roller coaster ride 😩👍,naomiosaka,2018-05-22 17:43:11+00:00,0,89
992077183408537600,First time I’ve been called thoughtful 💡🤔😂 https://t.co/B9Q7ZTGQQd,naomiosaka,2018-05-03 16:23:27+00:00,0,42
991694448173244416,"When I was little I used to sleep next to the window and cry when I woke up, because Peter Pan didn’t take me to Neverland :(",naomiosaka,2018-05-02 15:02:35+00:00,0,125
989876197747240965,Climbing rocks is actually one of the most fun things ever. https://t.co/TkDeZp61xK,naomiosaka,2018-04-27 14:37:31+00:00,0,59
989440485428252672,Spirited Away at 10 and Howl at 18??? Whoever made this list we need to talk 🙄 Howl below Ponyo smhhhhhh 😑 https://t.co/1hfdtAXjPp,naomiosaka,2018-04-26 09:46:09+00:00,0,106
987597996123607040,Just realized it’s not Monday. Haha I’m so disoriented 😂😂😂,naomiosaka,2018-04-21 07:44:45+00:00,0,58
986938811614560257,"So yesterday I tweeted from Sascha’s phone cause he lost a game, and today he had to suffer again because he lost a game 👹😂 #natto https://t.co/ybWcRdbA7Y",naomiosaka,2018-04-19 12:05:23+00:00,0,130
986375758762274817,Ran through Asakusa like a tourist 🏃🏽‍♀️💨 https://t.co/qJXPDEKAIY,naomiosaka,2018-04-17 22:48:01+00:00,0,41
985799801785610242,"What happens when you lose a game of mini tennis against @BigSascha and the loser’s punishment was, “dance in Shibuya crosswalk” 🙃 https://t.co/EsqnvNOlIc",naomiosaka,2018-04-16 08:39:22+00:00,0,130
978729853221527553,"#tbt to when I was so scared I didn’t move, and I didn’t breathe lol https://t.co/ql7wJbmhwj",naomiosaka,2018-03-27 20:25:55+00:00,0,68
978666403015331850,I don’t know how people can build so fast in #Fortnite I need to take my time lol 😂,naomiosaka,2018-03-27 16:13:47+00:00,0,83
975762023660294145,I still think my Jaden Smith tweet is one of my greatest tweets.,naomiosaka,2018-03-19 15:52:49+00:00,0,64
975043301211455490,"I was just talking to someone and this happened-
Person : Well, see you tomorrow!
Me : You too!
🙃 why.",naomiosaka,2018-03-17 16:16:53+00:00,0,102
974425225541468160,Fun fact: I almost fell on my face hitting this shot 🙂 https://t.co/CufB2WXLfB,naomiosaka,2018-03-15 23:20:52+00:00,0,54
973732175504850944,Finally got a pic with the famous guy @tarodaniel93 https://t.co/UWYWgBFFRO,naomiosaka,2018-03-14 01:26:56+00:00,0,51
973343999338491904,I don’t even know what’s in my bag tbh 😩🤷🏽‍♀️ https://t.co/3EzGyFQ11t,naomiosaka,2018-03-12 23:44:27+00:00,0,45
973235392894844928,Tell me why Beyoncé decides to have a concert in Miami at the same time as US Open. I’m legit gonna cry 😢,naomiosaka,2018-03-12 16:32:54+00:00,0,105
970415446292770816,I’ve never concentrated so hard in my life 😂 https://t.co/4EioOvEKxa,naomiosaka,2018-03-04 21:47:26+00:00,0,44
970136817822441472,"A lil update on the tweener situation. Yes, it’s a situation. S/O @DKasatkina Mr.Miyagi has nothing on you 😂👏 https://t.co/xwyXeMS1nx",naomiosaka,2018-03-04 03:20:16+00:00,0,109
968541732223832066,Can someone please teach me how to do this correctly 😫 https://t.co/GeLh56xBQF,naomiosaka,2018-02-27 17:41:58+00:00,0,54
967896057559568384,I can’t decide who is the best character 🙃 https://t.co/MrLGiJBTyk,naomiosaka,2018-02-25 22:56:17+00:00,0,42
964876725124550661,Haha wowww my entire family is gonna go watch #BlackPanther without me. Haha. Wow I see how it is.,naomiosaka,2018-02-17 14:58:32+00:00,0,98
964733992703545344,I’m seriously going to cry 😭 I literally never stanned anyone I like stan Yuyu. https://t.co/M5Sz8IULvE,naomiosaka,2018-02-17 05:31:22+00:00,0,79
963340473548013568,"Actual image of me on the computer just now, trying to figure out what day Yuzuru Hanyu is gonna slay everyone at the Olympics. #frantic https://t.co/uTbq0YfkSs",naomiosaka,2018-02-13 09:14:01+00:00,0,136
963288526396805120,@tarodaniel93 LOL I’m gonna take that as a compliment 😩,naomiosaka,2018-02-13 05:47:36+00:00,14,55
963182345800110080,I don’t know why I look so angry but ok  😶 https://t.co/p1To2DJ8p9,naomiosaka,2018-02-12 22:45:40+00:00,0,42
963102054532177920,If you choose pie your tastebuds are dead to me 🙂 https://t.co/fL8qXvzJvu,naomiosaka,2018-02-12 17:26:38+00:00,0,49
961025590429147137,If no one gets my last tweet I’m seriously gonna stop tweeting puns forever 🙂,naomiosaka,2018-02-06 23:55:30+00:00,0,77
961022426535653376,You gotta realize there are just some people you can't get along with. Just accept it. Let it go. The cold never bothered you anyway ❄️,naomiosaka,2018-02-06 23:42:56+00:00,0,135
959910871844769792,Wow. Thank you ❤️ Tell her curly hair is awesome and beautiful 💪 https://t.co/6I7FRq5RSg,naomiosaka,2018-02-03 22:06:00+00:00,0,64
958859437267136512,Happy Birthday to my mom. Probably the greatest OG I know lol. Don’t really have any recent pics so we’re doing another #tbt 😂 https://t.co/FfQpwt5Mo7,naomiosaka,2018-02-01 00:27:59+00:00,0,126
958050450363830272,There was an alligator sighting near me and now I’m really excited. Steve Irwin was prepared me for this. I’ve trained for this moment 🐊🥊,naomiosaka,2018-01-29 18:53:21+00:00,0,137
957714147457880065,Since Aussie Open is over might as well post one last pic 😩😂 https://t.co/5QFihBo4MF,naomiosaka,2018-01-28 20:37:00+00:00,0,60
957712625567256576,Soooooo do you think it’s gonna be another Fed-Rafa-Fed-Rafa year?,naomiosaka,2018-01-28 20:30:58+00:00,0,66
956887161927798785,Found this and I just wanna say to that kid- we don’t look alike 🙅🏽 https://t.co/5AUs8DAk6o,naomiosaka,2018-01-26 13:50:52+00:00,0,67
956079970555695105,My sleeping schedule is messed up 😩 also you should be sleeping too by this logic. https://t.co/eyEcpdoawE,naomiosaka,2018-01-24 08:23:22+00:00,0,82
955805622619979776,When you literally just landed in the US and you’re frantically reading the news to figure out what happened at the #AusOpen 😂,naomiosaka,2018-01-23 14:13:13+00:00,0,126
955579259405328384,These past few weeks have been really eventful. I want to thank everyone for the support and ❤️ to you all.,naomiosaka,2018-01-22 23:13:43+00:00,0,107
954659087823728640,The atmosphere was amazing. 10/10 would love to do that again ❤️🙌 https://t.co/Ov3FRMuDDM,naomiosaka,2018-01-20 10:17:17+00:00,0,65
954117909021782016,"If one day you have the “pleasure” of knowing me, you’ll find out that I’m actually crazy. Then you’ll be like- https://t.co/RsMgV8RXeq",naomiosaka,2018-01-18 22:26:50+00:00,0,111
953212202063839233,Face I make when @BigSascha tells me how he wants his crepe perfectly folded in a triangle 🙄🤦🏽‍♀️ https://t.co/MUMjce2vZg,naomiosaka,2018-01-16 10:27:53+00:00,0,97
952692303155490816,"Sometimes I wonder what was I thinking, but then I realize I wasn’t thinking at all.",naomiosaka,2018-01-15 00:01:59+00:00,0,84
952663240726667264,I made the executive decision that I’m bringing back the meme’s.,naomiosaka,2018-01-14 22:06:30+00:00,0,64
952128508838293505,Hope DeMinaur isn’t too sad about losing because I had fun just watching live score. He was down 4-0 and came back. He did great idc idc 👏👏👏,naomiosaka,2018-01-13 10:41:40+00:00,0,140
952113552898195456,I’m having so much anxiety watching live score of this De Minaur vs Medvedev match.,naomiosaka,2018-01-13 09:42:15+00:00,0,83
950847700492214272,"I noticed that being around people makes me uncomfortable because idk where to look, so I always pretend I’m on my phone every time I’m out.",naomiosaka,2018-01-09 21:52:12+00:00,0,140
950496230232096769,"この町はすごくかっこいい-たくさんの人がいます / This city is really cool, there’s a lot of people though. https://t.co/ubZbqAFJf8",naomiosaka,2018-01-08 22:35:35+00:00,0,83
950489407542345728,How mad would you guys be if I only tweeted in Japanese? Lol,naomiosaka,2018-01-08 22:08:28+00:00,0,60
950486909813325824,I don’t know if you guys know this but I can understand most Japanese and I speak when I want to. &lt;- that applies to my family and friends.,naomiosaka,2018-01-08 21:58:33+00:00,0,142
950271470130798592,Words cannot express how much I love @AustralianOpen ❤️❤️❤️,naomiosaka,2018-01-08 07:42:28+00:00,0,59
949528171614892032,@KikiMladenovic @adidastennis I don’t think I’ve ever been more jealous in my entire life 😢,naomiosaka,2018-01-06 06:28:52+00:00,30,91
949426015113105408,Him to me the whole game : “You know nothing Jon Snow”☹️ https://t.co/XHMmnkdiFl,naomiosaka,2018-01-05 23:42:56+00:00,0,56
949209711735324673,Thank you @hopmancup for having me. Sorry I got sick but I enjoyed my time in Perth 😅❤️ https://t.co/VWIJEYNUOo,naomiosaka,2018-01-05 09:23:25+00:00,0,87
948833991792062464,I did not know my voice sounded like this. I would complain but anything is better than the squeaky voice I make sometimes 💀😩 https://t.co/vnE38smzSv,naomiosaka,2018-01-04 08:30:26+00:00,0,125
947697172643856384,I like this picture because we all look really crazy 🤦🏽‍♀️ even our eyes 😂 https://t.co/DeWJx3WFpI,naomiosaka,2018-01-01 05:13:07+00:00,0,74
947695952722149376,@NickKyrgios pls know that I’m saying this in the nicest way possible... But I really don’t think it could be worse ☹️😩😂,naomiosaka,2018-01-01 05:08:17+00:00,13,120
947472063568027651,You guys know the drill. #NewYearNewMe 🤦🏽‍♀️ regardless- happy new years 🎉,naomiosaka,2017-12-31 14:18:37+00:00,0,74
947119245178970112,I’ll never forget this moment for the rest of my life 🙌 https://t.co/pfwhGW1ZQg,naomiosaka,2017-12-30 14:56:39+00:00,0,55
947115230273847296,S/O to everyone who cheered for us while we were playing against Federer. That must’ve been the toughest decision of your life lololol 😂😂😂,naomiosaka,2017-12-30 14:40:42+00:00,0,138
946661389958909952,"I get the Serena one because of the ponytail, but this one... im trying to blame it on Yonex bag but honestly that lowkey hurt my feelings 😩",naomiosaka,2017-12-29 08:37:18+00:00,0,140
946660914685558784,"Sometimes with my tennis bag people mistake me for Serena from the back, but just now some kids thought I was Kyrgios. I’m deceased 💀😂",naomiosaka,2017-12-29 08:35:24+00:00,0,134
944885447121088512,"@Daria_gav I was about to say you’re wrong, but thinking about it you’re probably right 😩😂",naomiosaka,2017-12-24 11:00:20+00:00,11,90
944271533530329088,"Hey look, it’s a video of me looking extremely confused (as always) ☹️ https://t.co/3cDoSzMTAt",naomiosaka,2017-12-22 18:20:51+00:00,0,70
944268578370523136,Vlog and gaming vids I think. Maybe also cringe comedy. I thought about making a YT channel once but I’m too lazy to actually do it lol https://t.co/D9AZ88RyI5,naomiosaka,2017-12-22 18:09:07+00:00,0,135
944265787547750400,Something that you can’t google the answer easily 😉 https://t.co/yuuy8KgW9o,naomiosaka,2017-12-22 17:58:02+00:00,0,51
944265036717023233,Not gonna lie it wasn’t anime but yesterday I kept thinking- “the mitochondria is the powerhouse of the cell” https://t.co/HJ51qFzMa2,naomiosaka,2017-12-22 17:55:03+00:00,0,109
